Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-02-15,3.95,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-16,3.95,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-17,3.95,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-18,3.95,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-19,3.95,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-20,3.95,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-21,3.93,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-22,3.70,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-23,3.70,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-24,3.70,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-25,3.70,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,1.00,1.11,73.40
2017-02-26,3.70,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-27,3.45,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-02-28,3.45,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.11,73.40
2017-03-01,3.45,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
2017-03-02,3.45,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,1.00,1.12,74.66
2017-03-03,3.35,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,1.00,1.12,74.66
2017-03-04,3.35,3,0,1683070,14791315,4,32000000,84344203,2162672,0.5009200031,72482,1,0.00,1.12,74.66
