Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-02-12,20.86,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-13,21.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-14,21.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-15,21.87,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-16,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-17,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-18,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-19,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-20,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-21,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-22,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-23,20.82,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-24,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
2017-02-25,20.99,1,0,580655400,4535600,3.5,2772000,585700000,-25000000,0.5,31601,11476,"2,517.00",1.11,73.40
